timestamp,date,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1732622400000,2024-11-26T12:00:00.000Z,92356.84000000,93559.00000000,91739.70000000,92813.00000000,13179.13015000,1732636799999,1220214645.02494870,2410807,6843.67615000,633556006.31153880
1732636800000,2024-11-26T16:00:00.000Z,92812.99000000,94685.60000000,91554.11000000,91683.89000000,10628.56926000,1732651199999,989099337.23843520,1906080,5219.76526000,485752881.05119860
1732651200000,2024-11-26T20:00:00.000Z,91683.90000000,92364.00000000,90791.10000000,91965.16000000,9490.40982000,1732665599999,869131684.89440520,1490012,4920.68545000,450692786.97225580
1732665600000,2024-11-27T00:00:00.000Z,91965.16000000,93037.38000000,91792.14000000,92588.00000000,5555.58018000,1732679999999,513959872.85536830,996834,2698.84775000,249646090.99007420
1732680000000,2024-11-27T04:00:00.000Z,92588.00000000,93648.00000000,92361.66000000,93597.16000000,4840.27212000,1732694399999,450163847.37897250,690640,2262.97592000,210524605.15443640
1732694400000,2024-11-27T08:00:00.000Z,93597.16000000,93885.60000000,93109.12000000,93367.99000000,3994.01189000,1732708799999,373332159.82666310,747406,2097.01568000,196008021.98051230
1732708800000,2024-11-27T12:00:00.000Z,93367.99000000,95850.00000000,92847.84000000,95556.01000000,9868.59893000,1732723199999,932112582.49592320,1629623,5250.70160000,496204240.33083950
1732723200000,2024-11-27T16:00:00.000Z,95556.00000000,96631.68000000,95184.79000000,96627.99000000,9525.88556000,1732737599999,914440771.87176370,1667622,4227.11491000,405821176.95888880
1732737600000,2024-11-27T20:00:00.000Z,96627.99000000,97208.21000000,95731.72000000,95863.11000000,7369.07866000,1732751999999,710349277.18887430,916565,3779.92659000,364416501.89286750
1732752000000,2024-11-28T00:00:00.000Z,95863.11000000,96564.00000000,94822.54000000,95471.43000000,6275.70277000,1732766399999,601639515.01473640,877830,2943.15659000,282151980.21659770
1732766400000,2024-11-28T04:00:00.000Z,95471.44000000,95922.39000000,95063.15000000,95299.66000000,5014.99892000,1732780799999,479155795.22827260,586937,2598.97680000,248347726.56245380
1732780800000,2024-11-28T08:00:00.000Z,95299.66000000,95780.00000000,94640.00000000,95452.01000000,4752.02590000,1732795199999,452090052.36983340,772750,2262.95211000,215318502.54047960
1732795200000,2024-11-28T12:00:00.000Z,95452.00000000,96221.80000000,94900.00000000,95007.14000000,5548.28802000,1732809599999,529573431.61932670,1414985,2769.92241000,264433424.86275890
1732809600000,2024-11-28T16:00:00.000Z,95007.15000000,95435.68000000,94817.00000000,95119.48000000,3678.82621000,1732823999999,349877831.94168590,772212,2088.87346000,198665095.04510730
1732824000000,2024-11-28T20:00:00.000Z,95119.48000000,96023.48000000,94698.00000000,95643.98000000,3544.70175000,1732838399999,337524965.08575480,563447,2141.81184000,203935111.84779740
1732838400000,2024-11-29T00:00:00.000Z,95643.99000000,96859.00000000,95364.99000000,96590.36000000,3208.77651000,1732852799999,308672781.95368610,673329,1667.39943000,160387073.04572310
1732852800000,2024-11-29T04:00:00.000Z,96590.35000000,96630.09000000,95600.03000000,95625.05000000,2916.98299000,1732867199999,280468944.84485620,450380,1252.99222000,120490619.84994760
1732867200000,2024-11-29T08:00:00.000Z,95625.05000000,97358.21000000,95616.00000000,97237.91000000,4164.43477000,1732881599999,401958782.75349000,685985,2458.81312000,237379132.13988880
1732881600000,2024-11-29T12:00:00.000Z,97237.91000000,98619.99000000,96768.00000000,98019.47000000,8857.57633000,1732895999999,865740832.90117890,1433625,4499.83824000,439879726.30382180
1732896000000,2024-11-29T16:00:00.000Z,98019.46000000,98440.00000000,96853.82000000,97329.73000000,5993.35722000,1732910399999,584404869.19625000,1314180,2641.55302000,257582100.70222730
1732910400000,2024-11-29T20:00:00.000Z,97329.73000000,97624.62000000,96981.01000000,97460.00000000,2560.65449000,1732924799999,249204818.98482620,536571,1319.61569000,128430133.22203400
1732924800000,2024-11-30T00:00:00.000Z,97460.00000000,97463.95000000,96309.85000000,96640.02000000,3052.57440000,1732939199999,295294649.25780960,719292,1336.14334000,129214313.79512940
1732939200000,2024-11-30T04:00:00.000Z,96640.02000000,97234.02000000,96532.70000000,96783.38000000,3397.39114000,1732953599999,329011288.31739190,566135,1684.36196000,163110759.79516100
1732953600000,2024-11-30T08:00:00.000Z,96783.38000000,96968.78000000,96092.01000000,96267.99000000,2445.61538000,1732967999999,236167038.02112370,636497,1173.88252000,113394861.88142580
1732968000000,2024-11-30T12:00:00.000Z,96267.99000000,96732.15000000,96242.14000000,96645.41000000,2060.42388000,1732982399999,198953180.52080240,643153,1101.86324000,106400661.89937530
1732982400000,2024-11-30T16:00:00.000Z,96645.42000000,97062.50000000,96531.35000000,97019.68000000,1822.59102000,1732996799999,176440266.42067960,451782,970.36281000,93928235.46912840
1732996800000,2024-11-30T20:00:00.000Z,97019.69000000,97040.00000000,96320.99000000,96407.99000000,1725.23724000,1733011199999,166806528.16201360,337900,809.30116000,78235972.18322450
1733011200000,2024-12-01T00:00:00.000Z,96407.99000000,96672.49000000,95693.88000000,96336.75000000,3622.03491000,1733025599999,348520486.38804580,759921,1608.04782000,154745768.15899920
1733025600000,2024-12-01T04:00:00.000Z,96336.76000000,96515.52000000,96195.99000000,96472.97000000,1284.90142000,1733039999999,123842748.88067510,333904,619.26068000,59683143.74518510
1733040000000,2024-12-01T08:00:00.000Z,96472.97000000,97179.04000000,96424.99000000,97108.89000000,2803.36709000,1733054399999,271735512.60514690,510751,1393.78445000,135086579.54943030
1733054400000,2024-12-01T12:00:00.000Z,97108.89000000,97388.78000000,96660.88000000,97028.02000000,3260.08114000,1733068799999,316502594.37644060,733257,1498.29969000,145499460.24365280
1733068800000,2024-12-01T16:00:00.000Z,97028.02000000,97523.41000000,96958.48000000,97178.73000000,2968.12339000,1733083199999,288531926.93690530,474575,1591.50247000,154705375.73932830
1733083200000,2024-12-01T20:00:00.000Z,97178.73000000,97836.00000000,96800.01000000,97185.18000000,3000.09657000,1733097599999,292194357.41900690,529792,1404.00058000,136768712.75704210
1733097600000,2024-12-02T00:00:00.000Z,97185.17000000,98130.00000000,96350.00000000,96483.75000000,5392.94900000,1733111999999,525751607.15757390,1137615,2693.40316000,262695452.01685480
1733112000000,2024-12-02T04:00:00.000Z,96483.75000000,96924.00000000,95749.97000000,95999.99000000,5378.45190000,1733126399999,517905051.03765190,1038685,2641.01780000,254325258.15201390
1733126400000,2024-12-02T08:00:00.000Z,95999.99000000,96112.00000000,94820.41000000,95128.68000000,6299.85507000,1733140799999,599717246.63666440,1480721,3084.09049000,293564417.23245530
1733140800000,2024-12-02T12:00:00.000Z,95128.67000000,97214.77000000,94766.00000000,97048.00000000,8297.68046000,1733155199999,797734771.45519790,1485314,4187.90571000,402776138.54770290
1733155200000,2024-12-02T16:00:00.000Z,97048.01000000,97356.69000000,94395.00000000,95816.00000000,8796.99302000,1733169599999,842776240.41058770,1664505,4089.01667000,391749455.74489120
1733169600000,2024-12-02T20:00:00.000Z,95816.01000000,96327.87000000,95112.01000000,95840.62000000,3792.74036000,1733183999999,362754705.03991200,753263,2126.49944000,203347834.19666600
1733184000000,2024-12-03T00:00:00.000Z,95840.61000000,96305.52000000,95400.00000000,96079.36000000,3671.38924000,1733198399999,351997126.61333430,574670,1877.27729000,179996049.34184660
1733198400000,2024-12-03T04:00:00.000Z,96079.36000000,96238.10000000,95277.35000000,95550.00000000,3510.45774000,1733212799999,336369523.34218300,601223,1453.28203000,139248325.75037360
1733212800000,2024-12-03T08:00:00.000Z,95550.00000000,95662.94000000,94595.38000000,94988.01000000,4056.48891000,1733227199999,385848164.30827070,630536,1849.78328000,175900824.29887530
1733227200000,2024-12-03T12:00:00.000Z,94988.00000000,96250.00000000,93578.17000000,95682.54000000,13543.07849000,1733241599999,1283733924.09993220,1786927,6708.64893000,635938165.89114090
1733241600000,2024-12-03T16:00:00.000Z,95682.54000000,96169.99000000,94860.00000000,95428.60000000,5936.97324000,1733255999999,566614109.81438180,1104977,2931.16895000,279739959.21080770
1733256000000,2024-12-03T20:00:00.000Z,95428.61000000,96140.01000000,95272.50000000,95849.69000000,5108.93521000,1733270399999,489432693.84055410,663379,2518.95119000,241267378.68255150
1733270400000,2024-12-04T00:00:00.000Z,95849.69000000,96614.16000000,95224.17000000,95770.32000000,4788.30848000,1733284799999,458867045.42557230,851781,2329.18945000,223239095.22284070
1733284800000,2024-12-04T04:00:00.000Z,95770.32000000,96714.41000000,95717.54000000,96588.81000000,3607.43743000,1733299199999,347580712.20275810,567893,1710.13885000,164749714.49284880
1733299200000,2024-12-04T08:00:00.000Z,96588.81000000,96950.00000000,96172.00000000,96190.41000000,3780.11030000,1733313599999,365301952.04021090,563797,1685.15272000,162845415.05903490
1733313600000,2024-12-04T12:00:00.000Z,96190.41000000,96560.00000000,95352.41000000,95742.81000000,7959.19099000,1733327999999,763335875.77326840,1590698,3866.72429000,370893518.66964260
1733328000000,2024-12-04T16:00:00.000Z,95742.80000000,97232.01000000,94587.83000000,97209.64000000,9467.01122000,1733342399999,905312757.02178660,1536757,4847.19697000,463789905.44850680
1733342400000,2024-12-04T20:00:00.000Z,97209.64000000,99000.00000000,97128.52000000,98587.32000000,14248.47886000,1733356799999,1401596191.32250980,1537798,7595.19884000,747138323.15212620
1733356800000,2024-12-05T00:00:00.000Z,98587.32000000,104088.00000000,97888.89000000,102964.00000000,29911.48943200,1733371199999,3023164233.06814848,2782204,16369.46497600,1652778910.19360740
1733371200000,2024-12-05T04:00:00.000Z,102964.00000000,103544.71000000,101324.16000000,102236.10000000,14930.57327000,1733385599999,1529734066.64156590,1555454,7728.62639000,791576392.16259480
1733385600000,2024-12-05T08:00:00.000Z,102236.10000000,103159.76000000,102236.10000000,102566.91000000,9004.86605000,1733399999999,924069434.94239530,968757,5036.45124000,516922767.03854680
1733400000000,2024-12-05T12:00:00.000Z,102566.91000000,103550.00000000,100925.97000000,101292.01000000,15250.81785000,1733414399999,1564677200.15003140,1746253,7616.65780000,781889879.15489010
1733414400000,2024-12-05T16:00:00.000Z,101292.00000000,101999.00000000,98599.36000000,99028.00000000,14788.63995000,1733428799999,1489664058.21008940,2008582,7160.87948000,721575083.77080640
1733428800000,2024-12-05T20:00:00.000Z,99028.01000000,99479.72000000,90500.00000000,96945.63000000,26035.34311000,1733443199999,2516693949.13770070,2951114,12322.99847000,1192428342.44301030
1733443200000,2024-12-06T00:00:00.000Z,96945.63000000,98828.70000000,95981.72000000,97735.29000000,10502.77687000,1733457599999,1024111988.68702940,1351862,5579.19661000,544104973.11083120
1733457600000,2024-12-06T04:00:00.000Z,97735.29000000,98288.00000000,97370.19000000,98138.54000000,4600.17485000,1733471999999,450496148.74751500,695717,2218.24030000,217220564.47494400
1733472000000,2024-12-06T08:00:00.000Z,98138.53000000,98705.23000000,97622.86000000,98069.62000000,5508.51297000,1733486399999,540712160.37683430,837883,2597.02028000,254982598.40326880
1733486400000,2024-12-06T12:00:00.000Z,98069.61000000,99483.81000000,97512.26000000,99309.99000000,9368.18040000,1733500799999,924710981.53416670,1634186,4322.65798000,426673915.69916060
1733500800000,2024-12-06T16:00:00.000Z,99310.00000000,101799.00000000,98762.60000000,101439.99000000,9652.35617000,1733515199999,971357064.67721820,1578441,4806.17227000,483613679.40774810
1733515200000,2024-12-06T20:00:00.000Z,101439.99000000,101898.99000000,99053.03000000,99740.84000000,5417.53184000,1733529599999,545253341.34168010,821013,2476.33672000,249049987.45740790
1733529600000,2024-12-07T00:00:00.000Z,99740.84000000,100428.00000000,99285.71000000,99299.63000000,2803.39835000,1733543999999,280104721.21508170,510530,1232.06052000,123110330.52624530
1733544000000,2024-12-07T04:00:00.000Z,99299.64000000,99666.31000000,98844.00000000,99405.20000000,3254.00298000,1733558399999,323113840.93549680,461689,1333.20493000,132373326.10058990
1733558400000,2024-12-07T08:00:00.000Z,99405.20000000,99821.83000000,99260.00000000,99620.00000000,2290.29479000,1733572799999,227963237.44904770,372814,1099.61338000,109451912.90127400
1733572800000,2024-12-07T12:00:00.000Z,99620.00000000,99800.00000000,99036.01000000,99756.01000000,2409.08289000,1733587199999,239623117.83051610,457564,1137.21042000,113125996.52494680
1733587200000,2024-12-07T16:00:00.000Z,99756.00000000,100263.64000000,99460.37000000,100077.45000000,2257.58478000,1733601599999,225392652.48151770,440863,1071.34483000,106977781.74685330
1733601600000,2024-12-07T20:00:00.000Z,100077.45000000,100439.18000000,99595.11000000,99831.99000000,1917.58211000,1733615999999,191756276.92688580,391106,903.11592000,90311313.49742550
1733616000000,2024-12-08T00:00:00.000Z,99831.99000000,100328.88000000,99632.28000000,99934.82000000,1688.21452000,1733630399999,168803783.06313560,389779,732.71240000,73272043.77464290
1733630400000,2024-12-08T04:00:00.000Z,99934.83000000,100030.00000000,99336.00000000,99675.11000000,1590.35590000,1733644799999,158548563.87783540,334553,678.98575000,67696211.63046340
1733644800000,2024-12-08T08:00:00.000Z,99675.11000000,99844.28000000,98657.70000000,99701.16000000,2557.39593000,1733659199999,253783011.84932110,552848,1110.82630000,110258868.69448900
1733659200000,2024-12-08T12:00:00.000Z,99701.17000000,100500.00000000,99357.16000000,99912.01000000,3388.44325000,1733673599999,338669327.99175300,699943,1684.48885000,168385560.76360800
1733673600000,2024-12-08T16:00:00.000Z,99912.01000000,100198.00000000,99480.00000000,100100.98000000,2219.63339000,1733687999999,221647251.90161240,522197,1123.28272000,112183541.23148450
1733688000000,2024-12-08T20:00:00.000Z,100100.99000000,101351.00000000,99736.06000000,101109.59000000,3168.95389000,1733702399999,318125007.71849350,495389,1822.50571000,182949512.82414780
1733702400000,2024-12-09T00:00:00.000Z,101109.60000000,101215.93000000,98432.18000000,99090.84000000,6131.57247000,1733716799999,610194461.84615400,1016437,2742.74623000,273011691.08323170
1733716800000,2024-12-09T04:00:00.000Z,99090.84000000,99729.88000000,98328.00000000,99576.51000000,4641.05371000,1733731199999,460136284.13370820,753744,2484.10716000,246396326.84138280
1733731200000,2024-12-09T08:00:00.000Z,99576.51000000,99679.71000000,98035.57000000,98088.47000000,5754.93600000,1733745599999,567951798.15833830,1295716,2571.43346000,253808512.02651300
1733745600000,2024-12-09T12:00:00.000Z,98088.47000000,100421.80000000,97508.58000000,97812.00000000,10565.60263000,1733759999999,1043687800.05064340,1693031,5011.47692000,495051610.65223430
1733760000000,2024-12-09T16:00:00.000Z,97812.00000000,98398.00000000,97000.00000000,97070.32000000,7646.39206000,1733774399999,747572151.36315330,1424630,3707.34885000,362585480.77213760
1733774400000,2024-12-09T20:00:00.000Z,97070.33000000,97572.52000000,94150.05000000,97276.47000000,19209.55908000,1733788799999,1854084500.15365160,2262314,8954.97215000,864868409.16159510
1733788800000,2024-12-10T00:00:00.000Z,97276.48000000,98138.00000000,95565.41000000,96931.99000000,7967.90111000,1733803199999,773425354.35183450,1615824,3543.81352000,344024322.41925730
1733803200000,2024-12-10T04:00:00.000Z,96931.99000000,97519.20000000,95900.00000000,97196.44000000,4851.30267000,1733817599999,470123890.00830310,965148,2470.57741000,239468994.90888230
1733817600000,2024-12-10T08:00:00.000Z,97196.44000000,97937.50000000,96938.19000000,97722.52000000,3732.90811000,1733831999999,364073774.13866060,803589,2055.51224000,200490036.47623750
1733832000000,2024-12-10T12:00:00.000Z,97722.53000000,98270.00000000,95555.00000000,95658.79000000,11589.32855000,1733846399999,1127136401.93355170,2972933,5594.49693000,544439284.82007130
1733846400000,2024-12-10T16:00:00.000Z,95658.79000000,96500.00000000,94256.54000000,95856.50000000,17282.11364000,1733860799999,1646492559.04269050,3639933,7773.95272000,740618660.59974380
1733860800000,2024-12-10T20:00:00.000Z,95856.50000000,97200.70000000,95616.00000000,96593.00000000,6285.13525000,1733875199999,607408215.61738820,1558762,3084.74304000,298123579.94658070
1733875200000,2024-12-11T00:00:00.000Z,96593.00000000,97625.76000000,95658.24000000,97398.43000000,6101.81371000,1733889599999,589253741.91759310,1979444,2922.35396000,282263394.35058870
1733889600000,2024-12-11T04:00:00.000Z,97398.42000000,97790.36000000,97181.70000000,97334.60000000,2882.63101000,1733903999999,281008238.66281720,866763,1376.98942000,134220915.41995510
1733904000000,2024-12-11T08:00:00.000Z,97334.59000000,98472.57000000,97316.78000000,98292.61000000,3915.05820000,1733918399999,383900949.83954310,891471,1972.58261000,193404753.79820710
1733918400000,2024-12-11T12:00:00.000Z,98292.61000000,100800.00000000,98072.33000000,100361.64000000,10646.28169000,1733932799999,1059218760.78373770,2055043,5686.13497000,565974686.57888480
1733932800000,2024-12-11T16:00:00.000Z,100361.64000000,101141.01000000,99608.23000000,101122.71000000,9214.79257000,1733947199999,926366156.29767060,1728426,4776.15843000,480230528.64481440
1733947200000,2024-12-11T20:00:00.000Z,101122.71000000,101888.00000000,100866.42000000,101125.00000000,4993.20573000,1733961599999,505955915.51708820,729364,2378.62620000,241052039.41872030
1733961600000,2024-12-12T00:00:00.000Z,101125.00000000,101829.00000000,100331.61000000,101025.87000000,4584.27765000,1733975999999,463034052.43618850,1096291,2141.31863000,216319494.98417630
1733976000000,2024-12-12T04:00:00.000Z,101025.88000000,101191.85000000,100402.82000000,100499.99000000,3018.02596000,1733990399999,304125230.94635910,734427,1480.14597000,149158519.17623140
1733990400000,2024-12-12T08:00:00.000Z,100499.99000000,101126.54000000,100178.32000000,100358.42000000,2593.08394000,1734004799999,261053256.33502240,660799,1220.82245000,122933184.07724780
1734004800000,2024-12-12T12:00:00.000Z,100358.42000000,101861.60000000,100348.35000000,101797.14000000,7527.72986000,1734019199999,761574402.75890000,2027345,3751.34415000,379583942.96710680
1734019200000,2024-12-12T16:00:00.000Z,101797.14000000,102540.00000000,99311.64000000,99481.32000000,7934.57131000,1734033599999,802420925.50165760,2199149,3942.20177000,399054028.86935760
1734033600000,2024-12-12T20:00:00.000Z,99481.33000000,100476.19000000,99465.33000000,100004.29000000,3574.39873000,1734047999999,357254715.88804290,1348311,1640.05364000,163935286.59624060
1734048000000,2024-12-13T00:00:00.000Z,100004.29000000,100356.85000000,99205.00000000,99729.09000000,3169.68724000,1734062399999,315881098.89088970,894572,1562.35788000,155706154.83844090
1734062400000,2024-12-13T04:00:00.000Z,99729.09000000,100225.52000000,99500.00000000,100130.00000000,2722.44317000,1734076799999,272020056.88428130,502565,1167.14524000,116667012.49514650
1734076800000,2024-12-13T08:00:00.000Z,100130.01000000,100789.00000000,99896.00000000,100353.37000000,2260.04806000,1734091199999,226645429.36651070,553328,1199.08252000,120282489.74534760
1734091200000,2024-12-13T12:00:00.000Z,100353.37000000,101375.26000000,99700.00000000,99873.16000000,4395.11384000,1734105599999,442170200.84267530,1267983,2108.90613000,212209142.26537520
1734105600000,2024-12-13T16:00:00.000Z,99873.16000000,101895.26000000,99800.00000000,101462.34000000,6176.84479000,1734119999999,624630162.12088650,1612715,3123.61630000,315877916.74655580
1734120000000,2024-12-13T20:00:00.000Z,101462.34000000,101879.98000000,101090.90000000,101424.25000000,3179.90213000,1734134399999,322556444.96885700,650497,1507.98558000,152978171.54458990
1734134400000,2024-12-14T00:00:00.000Z,101424.24000000,102650.00000000,101148.35000000,102088.00000000,4102.31163000,1734148799999,418559849.17637330,1007583,2218.41894000,226349341.75688640
1734148800000,2024-12-14T04:00:00.000Z,102088.00000000,102138.00000000,101590.90000000,101824.00000000,2355.50886000,1734163199999,239775574.11192110,410037,1107.50609000,112733275.66710880
1734163200000,2024-12-14T08:00:00.000Z,101824.00000000,101863.64000000,101321.00000000,101583.99000000,1246.03828000,1734177599999,126601816.22030300,292532,538.36107000,54696126.81355100
1734177600000,2024-12-14T12:00:00.000Z,101584.00000000,101742.43000000,100826.38000000,101625.12000000,2737.98405000,1734191999999,277350915.18749140,600968,1344.09107000,136163441.24755780
1734192000000,2024-12-14T16:00:00.000Z,101625.12000000,101737.70000000,100831.63000000,101313.54000000,2313.84837000,1734206399999,234147140.64677280,649738,977.45456000,98926363.25325440
1734206400000,2024-12-14T20:00:00.000Z,101313.54000000,101499.08000000,100609.41000000,101420.00000000,1436.01207000,1734220799999,145159071.70345760,413680,604.41503000,61113305.40113120
1734220800000,2024-12-15T00:00:00.000Z,101420.00000000,102196.97000000,101237.14000000,101733.82000000,2717.24990000,1734235199999,276648243.15160800,450599,1915.36852000,195028331.03252920
1734235200000,2024-12-15T04:00:00.000Z,101733.83000000,102850.00000000,101534.01000000,101732.09000000,3091.00658000,1734249599999,316220414.31858110,598866,1664.33384000,170293037.57253480
1734249600000,2024-12-15T08:00:00.000Z,101732.09000000,102691.01000000,101581.07000000,102671.44000000,1800.59415000,1734263999999,184034838.23978200,379887,985.64431000,100758082.35373090
1734264000000,2024-12-15T12:00:00.000Z,102671.44000000,103359.97000000,102473.01000000,102704.01000000,4918.19696000,1734278399999,505990525.63077240,732690,2507.12868000,257961010.57893720
1734278400000,2024-12-15T16:00:00.000Z,102704.00000000,103490.00000000,102583.65000000,103252.95000000,2441.92022000,1734292799999,251955331.93719370,488269,1306.29196000,134790534.27882520
1734292800000,2024-12-15T20:00:00.000Z,103252.96000000,105250.00000000,102621.50000000,104463.99000000,7259.95396500,1734307199999,755613550.55785400,988498,4290.12704500,446780452.48354020
1734307200000,2024-12-16T00:00:00.000Z,104463.99000000,106648.00000000,104259.48000000,104582.28000000,8803.84824600,1734321599999,927533507.99489653,1581154,4517.86425600,476063630.79423883
1734321600000,2024-12-16T04:00:00.000Z,104582.28000000,105420.76000000,104469.89000000,104992.79000000,3083.27266000,1734335999999,323697315.70429150,626479,1469.22962000,154254887.08347470
1734336000000,2024-12-16T08:00:00.000Z,104992.79000000,105016.85000000,103625.78000000,103757.99000000,3972.26006000,1734350399999,415014644.17679380,816810,1581.77142000,165306624.27929630
1734350400000,2024-12-16T12:00:00.000Z,103758.00000000,106499.99000000,103333.00000000,106332.01000000,9289.30941000,1734364799999,976231226.72317130,2000488,4838.54133000,508294834.15160310
1734364800000,2024-12-16T16:00:00.000Z,106332.00000000,107793.07000000,105797.41000000,106583.12000000,11995.10426400,1734379199999,1281503651.82274628,2075532,5714.22355400,610432286.79370838
1734379200000,2024-12-16T20:00:00.000Z,106583.13000000,106648.48000000,105480.02000000,106058.66000000,4158.60810000,1734393599999,440984054.21265350,947591,2227.46932000,236198636.14520120
1734393600000,2024-12-17T00:00:00.000Z,106058.65000000,107000.00000000,105657.34000000,106866.49000000,3882.88127000,1734407999999,412743095.82742550,953417,2063.40297000,219347768.02609500
1734408000000,2024-12-17T04:00:00.000Z,106866.50000000,107143.29000000,106368.45000000,106805.75000000,2937.82223000,1734422399999,313544305.80858250,565845,1347.79187000,143853194.07529010
1734422400000,2024-12-17T08:00:00.000Z,106805.75000000,107550.02000000,106708.86000000,106808.31000000,3622.94784000,1734436799999,388254376.47611840,781740,1773.62440000,190091789.05599650
1734436800000,2024-12-17T12:00:00.000Z,106808.31000000,108353.00000000,105725.99000000,106478.47000000,8939.18045600,1734451199999,957103321.52146991,2080302,4309.44291600,461499447.21305251
1734451200000,2024-12-17T16:00:00.000Z,106478.48000000,107633.00000000,106148.00000000,106475.89000000,5875.35581000,1734465599999,628085063.99142410,1743855,2879.04806000,307760446.26147620
1734465600000,2024-12-17T20:00:00.000Z,106475.89000000,106903.99000000,105321.49000000,106133.74000000,3806.74886000,1734479999999,404103164.15008630,1087640,1814.01023000,192605565.92006970
1734480000000,2024-12-18T00:00:00.000Z,106133.74000000,106524.98000000,104581.58000000,104763.98000000,5784.93924000,1734494399999,610313044.71974270,1391596,2443.83038000,257967576.70056890
1734494400000,2024-12-18T04:00:00.000Z,104763.99000000,104763.99000000,103137.82000000,104250.75000000,7256.63713000,1734508799999,753743839.70067490,1579781,3203.11557000,332782088.81950910
